date,index,setup,direction,bias,gap_pct,signal_time,entry_time,entry_spot,sl_spot,tp_spot,sl_pts,lots,lot_size,quantity,exit_spot,gross_pnl,net_pnl,pnl_pct,exit_reason
2025-01-20,BANKNIFTY,ORB,CALL,BULLISH,0.635,11:15:00,11:20:00,49267.45,49120.66,49365.98,146.79,1,15,15,49408.6,2102.25,1988.14,0.27,TP hit
2025-01-22,BANKNIFTY,VWAP,PUT,NEUTRAL,0.13,10:35:00,10:40:00,48500.9,48597.9,0.0,97.0,1,15,15,48616.65,-1721.25,-1834.17,-0.25,SL hit
2025-01-22,BANKNIFTY,ORB,PUT,NEUTRAL,0.13,11:30:00,11:35:00,48383.55,48529.14,48211.38,145.59,1,15,15,48206.1,2676.75,2564.44,0.35,TP hit
2025-01-24,BANKNIFTY,ORB,CALL,NEUTRAL,-0.102,11:10:00,11:15:00,48790.35,48644.19,49097.42,146.16,1,15,15,48623.05,-2524.5,-2637.43,-0.36,SL hit
2025-01-28,BANKNIFTY,ORB,CALL,BULLISH,1.283,10:30:00,10:35:00,48771.5,48625.51,48985.55,145.99,1,15,15,49000.4,3418.5,3305.0,0.45,TP hit
2025-01-29,BANKNIFTY,VWAP,PUT,NEUTRAL,0.226,11:20:00,11:25:00,48883.2,48980.97,0.0,97.77,1,15,15,49001.0,-1752.0,-1865.5,-0.25,SL hit
2025-02-01,BANKNIFTY,ORB,CALL,NEUTRAL,-0.044,10:40:00,10:45:00,49803.2,49653.93,50158.88,149.27,1,15,15,49441.5,-5440.5,-5554.66,-0.74,SL hit
2025-02-03,BANKNIFTY,SMC,PUT,BEARISH,-0.901,11:10:00,11:15:00,49271.95,49310.3,49195.25,38.35,1,15,15,49149.35,1854.0,1740.28,0.24,TP hit
2025-02-04,BANKNIFTY,SMC,PUT,BULLISH,0.639,13:00:00,13:05:00,49983.35,50114.2,49721.65,130.85,1,15,15,49991.45,-106.5,-221.49,-0.03,NO_MOVE_TREND_LOST
2025-02-14,BANKNIFTY,ORB,PUT,NEUTRAL,0.291,10:35:00,10:40:00,49150.2,49298.17,48916.7,147.97,1,15,15,48860.75,4356.75,4243.46,0.58,TP hit
2025-02-17,BANKNIFTY,VWAP,CALL,BEARISH,-0.362,12:40:00,12:45:00,48834.65,48736.98,0.0,97.67,1,15,15,49267.15,6472.5,6358.6,0.87,Hard close (15:15)
2025-02-19,BANKNIFTY,ORB,CALL,BEARISH,-0.344,10:45:00,10:50:00,49501.9,49354.04,50008.0,147.86,1,15,15,49534.25,470.25,355.95,0.05,NO_MOVE_EXTENDED
2025-02-21,BANKNIFTY,ORB,PUT,NEUTRAL,-0.297,11:10:00,11:15:00,48916.75,49063.88,48644.93,147.13,1,15,15,48944.65,-403.5,-516.92,-0.07,NO_MOVE_TREND_LOST
2025-02-24,BANKNIFTY,SMC,PUT,BEARISH,-0.577,11:55:00,12:00:00,48572.85,48716.6,48285.35,143.75,1,15,15,48608.6,-521.25,-634.16,-0.09,NO_MOVE_TREND_LOST
2025-02-25,BANKNIFTY,ORB,PUT,NEUTRAL,0.07,10:45:00,10:50:00,48602.05,48748.0,48328.65,145.95,1,15,15,48661.75,-880.5,-993.49,-0.14,NO_MOVE_EXTENDED
2025-03-05,BANKNIFTY,ORB,CALL,NEUTRAL,-0.099,11:35:00,11:40:00,48597.75,48452.12,49071.88,145.63,1,15,15,48446.25,-2287.5,-2400.17,-0.33,SL hit
2025-03-06,BANKNIFTY,VWAP,PUT,BULLISH,0.523,11:20:00,11:25:00,48486.2,48583.17,0.0,96.97,1,15,15,48585.9,-1480.5,-1593.38,-0.22,SL hit
2025-03-11,BANKNIFTY,VWAP,PUT,BEARISH,-0.609,12:45:00,12:50:00,47836.25,47931.92,0.0,95.67,1,15,15,47938.85,-1524.0,-1635.91,-0.23,SL hit
2025-03-12,BANKNIFTY,PDH_PDL,PUT,NEUTRAL,0.018,13:50:00,13:55:00,47983.5,48079.56,47887.53,96.06,1,15,15,48091.75,-1608.75,-1720.89,-0.24,SL hit
2025-03-21,BANKNIFTY,ORB,CALL,NEUTRAL,-0.133,10:45:00,10:50:00,50447.85,50297.26,50649.95,150.59,1,15,15,50434.85,-210.0,-325.65,-0.04,NO_MOVE_EXTENDED
2025-03-24,BANKNIFTY,ORB,CALL,BULLISH,0.815,10:35:00,10:40:00,51578.1,51424.58,51738.78,153.52,1,15,15,51741.9,2442.0,2324.39,0.3,TP hit
2025-03-24,BANKNIFTY,ORB,CALL,BULLISH,0.815,11:05:00,11:10:00,51647.05,51493.53,51750.34,153.52,1,15,15,51631.85,-243.0,-360.45,-0.05,NO_MOVE_EXTENDED
2025-03-26,BANKNIFTY,ORB,PUT,BULLISH,0.311,11:55:00,12:00:00,51457.0,51611.72,51185.08,154.72,1,15,15,51165.95,4380.75,4264.0,0.55,TP hit
2025-03-26,BANKNIFTY,SMC,CALL,BULLISH,0.311,13:50:00,13:55:00,51194.75,51095.48,51393.28,99.27,1,15,15,51184.4,-170.25,-287.03,-0.04,NO_MOVE_TREND_LOST
2025-03-27,BANKNIFTY,ORB,CALL,NEUTRAL,-0.186,10:50:00,10:55:00,51591.55,51437.09,52142.6,154.46,1,15,15,51614.7,332.25,214.83,0.03,NO_MOVE_EXTENDED
2025-04-01,BANKNIFTY,ORB,PUT,BEARISH,-0.7,10:55:00,11:00:00,50892.0,51045.51,50429.1,153.51,1,15,15,50858.85,512.25,395.96,0.05,NO_MOVE_EXTENDED
2025-04-08,BANKNIFTY,ORB,PUT,BULLISH,0.805,10:30:00,10:35:00,50236.5,50387.67,49780.83,151.17,1,15,15,50463.25,-3386.25,-3501.94,-0.46,SL hit
2025-04-09,BANKNIFTY,ORB,PUT,NEUTRAL,-0.174,11:00:00,11:05:00,49996.5,50147.26,49890.65,150.76,1,15,15,50175.8,-2674.5,-2789.76,-0.37,SL hit
2025-04-16,BANKNIFTY,SMC,PUT,BULLISH,0.526,13:15:00,13:20:00,52819.2,52913.09,52631.42,93.89,1,15,15,52963.5,-2149.5,-2268.94,-0.29,SL hit
2025-04-17,BANKNIFTY,ORB,CALL,NEUTRAL,0.084,11:40:00,11:45:00,53749.55,53589.39,53857.05,160.16,1,15,15,53885.1,2018.25,1897.42,0.24,TP hit
2025-04-22,BANKNIFTY,ORB,CALL,NEUTRAL,0.215,11:20:00,11:25:00,55808.85,55642.0,56177.93,166.85,1,15,15,55611.7,-2972.25,-3095.67,-0.37,SL hit
2025-04-23,BANKNIFTY,ORB,PUT,BULLISH,0.968,10:30:00,10:35:00,55266.5,55433.22,54783.33,166.72,1,15,15,55295.7,-423.0,-545.94,-0.07,NO_MOVE_EXTENDED
2025-04-23,BANKNIFTY,SMC,CALL,BULLISH,0.968,12:40:00,12:45:00,55277.5,55152.28,55527.93,125.22,1,15,15,55372.15,1404.75,1281.69,0.15,Hard close (15:15)
2025-04-25,BANKNIFTY,ORB,PUT,NEUTRAL,-0.154,11:45:00,11:50:00,54234.35,54398.71,53937.43,164.36,1,15,15,54402.95,-2514.0,-2635.6,-0.32,SL hit
2025-04-29,BANKNIFTY,SMC,CALL,NEUTRAL,0.174,12:30:00,12:35:00,55356.5,55255.04,55559.43,101.46,1,15,15,55368.45,164.25,41.2,0.0,Hard close (15:15)
2025-05-02,BANKNIFTY,SMC,PUT,NEUTRAL,0.254,13:30:00,13:35:00,55259.5,55323.91,55130.69,64.41,1,15,15,55227.6,493.5,370.66,0.04,NO_MOVE_TREND_LOST
2025-05-07,BANKNIFTY,VWAP,PUT,BEARISH,-0.315,11:45:00,11:50:00,54335.45,54444.12,0.0,108.67,1,15,15,54453.2,-1751.25,-1872.93,-0.23,SL hit
2025-05-09,BANKNIFTY,VWAP,CALL,BEARISH,-1.008,11:25:00,11:30:00,53868.8,53761.06,0.0,107.74,1,15,15,53702.9,-2503.5,-2624.05,-0.32,SL hit
2025-05-14,BANKNIFTY,ORB,PUT,NEUTRAL,0.08,11:45:00,11:50:00,54857.2,55021.95,54482.6,164.75,1,15,15,54776.0,1233.0,1110.84,0.13,Hard close (15:15)
2025-05-15,BANKNIFTY,VWAP,CALL,NEUTRAL,-0.012,10:30:00,10:35:00,54654.15,54544.84,0.0,109.31,1,15,15,54605.0,-752.25,-874.16,-0.11,NO_MOVE_TREND_LOST
2025-05-15,BANKNIFTY,SMC,PUT,NEUTRAL,-0.012,13:00:00,13:05:00,54839.1,54913.7,54689.89,74.6,1,15,15,54940.35,-1503.75,-1626.16,-0.2,SL hit
2025-05-19,BANKNIFTY,ORB,CALL,NEUTRAL,-0.045,10:50:00,10:55:00,55626.6,55460.06,55837.55,166.54,1,15,15,55640.9,199.5,76.04,0.01,NO_MOVE_EXTENDED
2025-05-22,BANKNIFTY,ORB,PUT,BEARISH,-0.344,11:35:00,11:40:00,54649.95,54814.11,54394.35,164.16,1,15,15,54610.3,609.75,487.84,0.06,NO_MOVE_EXTENDED
2025-05-23,BANKNIFTY,ORB,CALL,NEUTRAL,-0.007,10:45:00,10:50:00,55251.45,55085.98,55613.38,165.47,1,15,15,55196.0,-846.75,-969.54,-0.12,NO_MOVE_TREND_LOST
2025-05-26,BANKNIFTY,ORB,PUT,NEUTRAL,0.262,10:35:00,10:40:00,55433.9,55600.45,54978.38,166.55,1,15,15,55498.9,-960.0,-1083.25,-0.13,NO_MOVE_EXTENDED
2025-05-27,BANKNIFTY,VWAP,CALL,NEUTRAL,-0.181,11:00:00,11:05:00,55277.8,55167.24,0.0,110.56,1,15,15,55531.6,3792.0,3668.7,0.44,Trail SL
2025-05-27,BANKNIFTY,PDH_PDL,CALL,NEUTRAL,-0.181,12:30:00,12:35:00,55514.45,55403.42,55625.48,111.03,1,15,15,55339.85,-2634.0,-2757.01,-0.33,SL hit
2025-06-03,BANKNIFTY,SMC,CALL,BULLISH,0.435,12:25:00,12:30:00,55661.0,55550.75,55881.49,110.25,1,15,15,55520.95,-2115.75,-2239.03,-0.27,SL hit
2025-06-06,BANKNIFTY,PDH_PDL,CALL,NEUTRAL,-0.198,10:20:00,10:25:00,55807.75,55696.13,55919.37,111.62,1,15,15,56069.05,3904.5,3780.4,0.45,TP hit
2025-06-12,BANKNIFTY,ORB,PUT,NEUTRAL,0.076,10:40:00,10:45:00,56288.2,56457.38,56064.3,169.18,1,15,15,56257.95,468.75,344.36,0.04,NO_MOVE_EXTENDED
2025-06-24,BANKNIFTY,ORB,CALL,BULLISH,0.557,11:25:00,11:30:00,56788.45,56618.24,57135.4,170.21,1,15,15,56556.3,-3497.25,-3622.08,-0.43,SL hit
2025-06-26,BANKNIFTY,PDH_PDL,PUT,NEUTRAL,0.181,10:40:00,10:45:00,56628.45,56741.81,56515.19,113.36,1,15,15,56999.0,-5543.25,-5668.75,-0.67,SL hit
2025-07-03,BANKNIFTY,VWAP,PUT,NEUTRAL,0.137,11:25:00,11:30:00,57070.1,57184.24,0.0,114.14,1,15,15,56825.7,3681.0,3555.76,0.42,Hard close (15:15)
2025-07-08,BANKNIFTY,VWAP,PUT,NEUTRAL,0.042,10:45:00,10:50:00,57117.15,57231.38,0.0,114.23,1,15,15,57151.85,-505.5,-631.23,-0.07,NO_MOVE_EXTENDED
2025-07-21,BANKNIFTY,ORB,CALL,BULLISH,0.543,11:35:00,11:40:00,56742.05,56572.09,57252.2,169.96,1,15,15,56967.65,3369.0,3243.55,0.38,Hard close (15:15)
2025-07-25,BANKNIFTY,ORB,PUT,NEUTRAL,0.24,10:35:00,10:40:00,56740.2,56910.81,56417.2,170.61,1,15,15,56519.7,3322.5,3197.72,0.38,Hard close (15:15)
2025-07-31,BANKNIFTY,ORB,CALL,BEARISH,-0.689,11:30:00,11:35:00,56008.95,55841.07,56356.98,167.88,1,15,15,56380.85,5563.5,5438.93,0.65,TP hit
2025-08-01,BANKNIFTY,ORB,CALL,NEUTRAL,-0.171,11:00:00,11:05:00,56046.75,55878.82,56282.33,167.93,1,15,15,55847.55,-3003.0,-3126.77,-0.37,SL hit
2025-08-04,BANKNIFTY,ORB,PUT,NEUTRAL,-0.141,10:45:00,10:50:00,55484.05,55650.66,55209.95,166.61,1,15,15,55657.55,-2587.5,-2710.99,-0.33,SL hit
2025-08-08,BANKNIFTY,SMC,CALL,NEUTRAL,0.032,13:30:00,13:35:00,55155.4,55026.66,55412.89,128.74,1,15,15,55122.05,-515.25,-637.93,-0.08,NO_MOVE_TREND_LOST
2025-08-19,BANKNIFTY,PDH_PDL,CALL,NEUTRAL,-0.221,10:10:00,10:15:00,55699.45,55588.05,55810.85,111.4,1,15,15,55816.75,1744.5,1620.78,0.19,TP hit
2025-09-03,BANKNIFTY,VWAP,PUT,NEUTRAL,0.007,10:35:00,10:40:00,53709.15,53816.57,0.0,107.42,1,15,15,53718.05,-118.5,-239.08,-0.03,NO_MOVE_EXTENDED
2025-09-24,BANKNIFTY,ORB,PUT,BEARISH,-0.303,11:00:00,11:05:00,55120.55,55286.23,54799.85,165.68,1,15,15,55170.9,-740.25,-863.01,-0.1,NO_MOVE_EXTENDED
2025-09-25,BANKNIFTY,VWAP,PUT,NEUTRAL,-0.127,11:40:00,11:45:00,55077.05,55187.2,0.0,110.15,1,15,15,55107.9,-447.75,-570.41,-0.07,NO_MOVE_TREND_LOST
2025-09-26,BANKNIFTY,SMC,PUT,NEUTRAL,-0.279,12:55:00,13:00:00,54553.25,54662.78,54334.19,109.53,1,15,15,54326.95,3409.5,3288.01,0.4,TP hit
2025-10-01,BANKNIFTY,ORB,CALL,NEUTRAL,-0.047,11:15:00,11:20:00,55138.1,54973.5,55296.55,164.6,1,15,15,55307.0,2518.5,2395.54,0.29,TP hit
2025-10-08,BANKNIFTY,ORB,PUT,NEUTRAL,-0.208,11:05:00,11:10:00,55877.9,56046.19,55766.14,168.29,1,15,15,55907.25,-425.25,-549.11,-0.07,NO_MOVE_EXTENDED
2025-10-08,BANKNIFTY,PDH_PDL,CALL,NEUTRAL,-0.208,13:30:00,13:35:00,56164.25,56051.92,56276.58,112.33,1,15,15,56041.55,-1855.5,-1979.56,-0.23,SL hit
2025-10-17,BANKNIFTY,ORB,CALL,NEUTRAL,-0.018,10:30:00,10:35:00,57627.3,57454.74,57940.4,172.56,1,15,15,57438.85,-2841.75,-2967.91,-0.34,SL hit
2025-10-24,BANKNIFTY,ORB,PUT,BULLISH,0.331,11:25:00,11:30:00,57771.85,57945.94,57656.31,174.09,1,15,15,57690.45,1236.0,1109.47,0.13,NO_MOVE_EXTENDED
2025-10-28,BANKNIFTY,ORB,PUT,BEARISH,-0.33,10:50:00,10:55:00,57807.6,57981.53,57473.18,173.93,1,15,15,57915.65,-1605.75,-1732.62,-0.2,NO_MOVE_TREND_LOST
2025-10-29,BANKNIFTY,VWAP,CALL,NEUTRAL,0.077,11:20:00,11:25:00,58242.35,58125.87,0.0,116.48,1,15,15,58309.65,994.5,867.04,0.1,NO_MOVE_EXTENDED
2025-10-31,BANKNIFTY,ORB,PUT,NEUTRAL,-0.215,11:15:00,11:20:00,57853.65,58027.44,57438.58,173.79,1,15,15,57770.75,1258.5,1131.84,0.13,Hard close (15:15)
2025-11-04,BANKNIFTY,VWAP,CALL,NEUTRAL,-0.257,10:55:00,11:00:00,58010.2,57894.18,0.0,116.02,1,15,15,57816.8,-2916.0,-3042.72,-0.35,SL hit
2025-11-06,BANKNIFTY,ORB,PUT,NEUTRAL,-0.111,11:15:00,11:20:00,57564.15,57737.06,57169.92,172.91,1,15,15,57560.45,70.5,-55.84,-0.01,Hard close (15:15)
2025-11-07,BANKNIFTY,ORB,CALL,BEARISH,-0.317,11:10:00,11:15:00,57564.2,57391.9,57845.85,172.3,1,15,15,57887.8,4839.0,4712.17,0.55,TP hit
2025-11-26,BANKNIFTY,ORB,CALL,NEUTRAL,-0.047,10:35:00,10:40:00,59489.6,59311.72,60056.18,177.88,1,15,15,59478.95,-174.75,-303.97,-0.03,NO_MOVE_EXTENDED
2025-11-27,BANKNIFTY,VWAP,PUT,NEUTRAL,0.131,11:45:00,11:50:00,59729.8,59849.26,0.0,119.46,1,15,15,59768.25,-561.75,-691.4,-0.08,NO_MOVE_EXTENDED
2025-11-27,BANKNIFTY,VWAP,PUT,NEUTRAL,0.131,13:10:00,13:15:00,59658.7,59778.02,0.0,119.32,1,15,15,59721.7,-930.0,-1059.58,-0.12,NO_MOVE_EXTENDED
2025-11-28,BANKNIFTY,SMC,CALL,NEUTRAL,-0.009,12:30:00,12:35:00,59829.05,59716.7,60053.74,112.35,1,15,15,59774.35,-835.5,-965.16,-0.11,NO_MOVE_TREND_LOST
2025-12-01,BANKNIFTY,ORB,PUT,BULLISH,0.622,11:40:00,11:45:00,59839.65,60019.32,59549.8,179.67,1,15,15,59688.3,2285.25,2155.72,0.24,Hard close (15:15)
2025-12-02,BANKNIFTY,ORB,CALL,BEARISH,-0.574,10:55:00,11:00:00,59624.85,59446.12,59984.88,178.73,1,15,15,59508.05,-1767.0,-1896.26,-0.21,NO_MOVE_TREND_LOST
2025-12-09,BANKNIFTY,ORB,CALL,BEARISH,-0.386,10:55:00,11:00:00,59207.65,59030.4,59390.58,177.25,1,15,15,59261.1,786.75,657.86,0.07,NO_MOVE_EXTENDED
2025-12-10,BANKNIFTY,VWAP,PUT,NEUTRAL,0.117,10:45:00,10:50:00,59302.55,59421.16,0.0,118.61,1,15,15,58965.45,5071.5,4943.05,0.56,Hard close (15:15)
2026-01-12,BANKNIFTY,VWAP,CALL,NEUTRAL,-0.088,12:10:00,12:15:00,59074.55,58956.4,0.0,118.15,1,15,15,59440.6,5475.75,5346.59,0.6,Hard close (15:15)
2026-01-19,BANKNIFTY,VWAP,CALL,NEUTRAL,-0.029,12:15:00,12:20:00,59829.0,59709.34,0.0,119.66,1,15,15,59797.9,-481.5,-611.2,-0.07,NO_MOVE_EXTENDED
2026-01-21,BANKNIFTY,ORB,PUT,BEARISH,-0.388,10:40:00,10:45:00,58760.1,58937.47,58635.6,177.37,1,15,15,58476.1,4275.0,4147.29,0.47,TP hit
2026-01-21,BANKNIFTY,ORB,PUT,BEARISH,-0.388,10:55:00,11:00:00,58529.15,58706.52,58412.09,177.37,1,15,15,58745.4,-3228.75,-3356.87,-0.38,SL hit
2026-01-22,BANKNIFTY,ORB,PUT,BULLISH,0.771,11:20:00,11:25:00,58999.7,59176.96,58358.6,177.26,1,15,15,59024.3,-354.0,-482.54,-0.05,NO_MOVE_TREND_LOST
2026-01-27,BANKNIFTY,ORB,CALL,NEUTRAL,-0.231,11:40:00,11:45:00,58835.7,58659.75,59440.85,175.95,1,15,15,58628.8,-3118.5,-3246.44,-0.37,SL hit
2026-02-01,BANKNIFTY,SMC,PUT,NEUTRAL,0.05,11:25:00,11:30:00,59758.8,59901.56,59473.29,142.76,1,15,15,59356.1,6055.5,5926.47,0.66,TP hit
2026-02-02,BANKNIFTY,VWAP,PUT,NEUTRAL,-0.196,13:15:00,13:20:00,58112.45,58228.67,0.0,116.22,1,15,15,58319.85,-3096.0,-3223.48,-0.37,SL hit
2026-02-10,BANKNIFTY,VWAP,PUT,NEUTRAL,0.122,13:15:00,13:20:00,60699.45,60820.85,0.0,121.4,1,15,15,60654.0,696.75,565.77,0.06,NO_MOVE_EXTENDED
2026-02-11,BANKNIFTY,SMC,PUT,NEUTRAL,0.163,11:05:00,11:10:00,60601.7,60732.01,60341.08,130.31,1,15,15,60736.35,-2004.75,-2135.85,-0.23,SL hit
2026-02-16,BANKNIFTY,ORB,CALL,BEARISH,-0.369,11:25:00,11:30:00,60407.45,60226.49,61005.98,180.96,1,15,15,60931.4,7844.25,7712.85,0.85,Hard close (15:15)
2026-02-17,BANKNIFTY,ORB,CALL,NEUTRAL,-0.282,10:40:00,10:45:00,60968.3,60785.64,61375.25,182.66,1,15,15,61174.3,3075.0,2943.24,0.32,Hard close (15:15)
2026-02-19,BANKNIFTY,ORB,PUT,BULLISH,0.845,10:35:00,10:40:00,61288.45,61472.69,61017.8,184.24,1,15,15,61171.6,1767.75,1635.99,0.18,NO_MOVE_EXTENDED
2026-02-24,BANKNIFTY,SMC,PUT,NEUTRAL,0.191,11:40:00,11:45:00,61329.6,61472.45,61043.9,142.85,1,15,15,61043.15,4311.75,4180.19,0.45,TP hit
2026-02-24,BANKNIFTY,SMC,CALL,NEUTRAL,0.191,13:35:00,13:40:00,60928.25,60765.29,61254.16,162.96,1,15,15,61045.15,1738.5,1606.93,0.18,Hard close (15:15)
2026-03-05,BANKNIFTY,VWAP,CALL,BULLISH,0.423,10:35:00,10:40:00,58961.6,58843.68,0.0,117.92,1,15,15,58976.7,211.5,83.04,0.01,NO_MOVE_TREND_LOST
2026-03-06,BANKNIFTY,SMC,CALL,BEARISH,-0.578,12:05:00,12:10:00,58366.5,58254.48,58590.54,112.02,1,15,15,58235.35,-1982.25,-2109.6,-0.24,SL hit
2026-03-09,BANKNIFTY,VWAP,CALL,BEARISH,-2.875,10:50:00,10:55:00,55679.35,55567.99,0.0,111.36,1,15,15,56057.5,5657.25,5533.16,0.66,Hard close (15:15)
2026-03-10,BANKNIFTY,ORB,CALL,BULLISH,1.045,10:50:00,10:55:00,56818.05,56647.81,57283.33,170.24,1,15,15,56973.2,2312.25,2186.79,0.26,Hard close (15:15)
2026-03-11,BANKNIFTY,ORB,PUT,BEARISH,-0.371,10:35:00,10:40:00,56391.75,56561.57,56105.28,169.82,1,15,15,56065.6,4907.25,4783.15,0.57,TP hit
2026-03-11,BANKNIFTY,SMC,CALL,BEARISH,-0.371,12:40:00,12:45:00,56123.05,55971.83,56425.5,151.22,1,15,15,55952.25,-2577.0,-2700.93,-0.32,SL hit
2026-03-12,BANKNIFTY,ORB,CALL,BEARISH,-1.182,10:55:00,11:00:00,55296.65,55131.45,55527.55,165.2,1,15,15,55126.65,-2565.0,-2687.69,-0.32,SL hit
2026-03-13,BANKNIFTY,ORB,PUT,BEARISH,-0.982,10:50:00,10:55:00,54142.9,54305.98,53833.38,163.08,1,15,15,54213.95,-1050.75,-1172.07,-0.14,NO_MOVE_TREND_LOST
2026-03-18,BANKNIFTY,ORB,CALL,NEUTRAL,0.161,11:25:00,11:30:00,55158.75,54993.42,55554.05,165.33,1,15,15,55155.65,-61.5,-184.23,-0.02,NO_MOVE_EXTENDED
2026-03-23,BANKNIFTY,ORB,PUT,BEARISH,-1.642,10:50:00,10:55:00,51659.4,51815.61,51174.05,156.21,1,15,15,51609.9,757.5,640.09,0.08,NO_MOVE_EXTENDED
2026-03-24,BANKNIFTY,SMC,PUT,BULLISH,1.825,12:25:00,12:30:00,52221.5,52454.93,51754.63,233.43,1,15,15,52471.05,-3728.25,-3846.96,-0.49,SL hit
2026-03-25,BANKNIFTY,ORB,CALL,BULLISH,0.529,10:40:00,10:45:00,53851.0,53689.91,54701.38,161.09,1,15,15,53676.15,-2637.75,-2758.26,-0.34,SL hit
2026-03-27,BANKNIFTY,ORB,PUT,BEARISH,-0.83,11:25:00,11:30:00,52455.65,52613.74,51801.25,158.09,1,15,15,52615.65,-2385.0,-2503.92,-0.32,SL hit
2026-04-01,BANKNIFTY,ORB,PUT,BULLISH,2.045,11:20:00,11:25:00,51343.15,51497.41,50841.12,154.26,1,15,15,51606.8,-3939.75,-4057.16,-0.53,SL hit
2026-04-07,BANKNIFTY,VWAP,PUT,BEARISH,-0.621,12:55:00,13:00:00,52095.0,52199.19,0.0,104.19,1,15,15,52239.8,-2157.0,-2275.36,-0.29,SL hit
2026-04-08,BANKNIFTY,ORB,CALL,BULLISH,4.171,11:50:00,11:55:00,55358.4,55192.71,55879.62,165.69,1,15,15,55428.4,1035.0,911.86,0.11,NO_MOVE_EXTENDED
2026-04-13,BANKNIFTY,ORB,CALL,BEARISH,-2.295,11:35:00,11:40:00,54990.2,54825.66,55585.95,164.54,1,15,15,55668.05,10152.75,10029.25,1.22,TP hit
2026-04-15,BANKNIFTY,VWAP,PUT,BULLISH,1.388,10:35:00,10:40:00,56457.7,56570.62,0.0,112.92,1,15,15,56317.2,2122.5,1998.02,0.24,Trail SL
2026-04-16,BANKNIFTY,ORB,PUT,BULLISH,0.708,11:45:00,11:50:00,56257.15,56426.62,55975.63,169.47,1,15,15,55974.85,4249.5,4125.54,0.49,TP hit
2026-04-17,BANKNIFTY,ORB,CALL,NEUTRAL,0.064,11:50:00,11:55:00,56346.7,56178.02,56807.15,168.68,1,15,15,56347.6,-1.5,-126.02,-0.01,NO_MOVE_EXTENDED
2026-04-20,BANKNIFTY,SMC,PUT,NEUTRAL,0.139,11:05:00,11:10:00,56944.85,57089.42,56655.72,144.57,1,15,15,56981.7,-537.75,-663.22,-0.08,NO_MOVE_TREND_LOST
2026-04-21,BANKNIFTY,ORB,CALL,BULLISH,0.482,10:30:00,10:35:00,57233.95,57062.67,57689.55,171.28,1,15,15,57209.2,-386.25,-512.06,-0.06,NO_MOVE_TREND_LOST
2026-04-22,BANKNIFTY,VWAP,CALL,BEARISH,-0.329,10:35:00,10:40:00,57223.4,57108.95,0.0,114.45,1,15,15,57108.0,-1746.0,-1871.66,-0.22,SL hit
2026-04-27,BANKNIFTY,ORB,PUT,NEUTRAL,0.117,11:35:00,11:40:00,55959.65,56128.07,55633.58,168.42,1,15,15,56176.4,-3236.25,-3360.51,-0.4,SL hit
2026-04-29,BANKNIFTY,ORB,CALL,BULLISH,0.395,11:00:00,11:05:00,55779.0,55611.93,56222.57,167.07,1,15,15,55544.45,-3533.25,-3656.57,-0.44,SL hit
